time,id,celsius,farenh
2016/9/16 14:10:19,28 CA DE 3 0 0 80 B6,28.44,83.19
2016/9/16 14:10:22,28 23 DE 3 0 0 80 9,27.62,81.72
2016/9/16 14:10:25,28 7B DF 3 0 0 80 4B,28.31,82.96
2016/9/16 14:10:28,28F 6E CF 43 16 3 29,28.62,83.52
2016/9/16 14:13:30,28 94 E9 3 0 0 80 5E,27.81,82.06
2016/9/16 14:13:34,28 2C9 3 0 0 80 84,28.62,83.52
2016/9/16 14:13:37,28 CA DE 3 0 0 80 B6,29.25,84.65
2016/9/16 14:13:40,28 23 DE 3 0 0 80 9,28.06,82.51
2016/9/16 14:13:43,28 7B DF 3 0 0 80 4B,29.25,84.65
2016/9/16 14:13:46,28F 6E CF 43 16 3 29,28.69,83.64
2016/9/16 14:16:48,28 94 E9 3 0 0 80 5E,28.44,83.19
2016/9/16 14:16:51,28 2C9 3 0 0 80 84,28.81,83.86
2016/9/16 14:16:54,28 CA DE 3 0 0 80 B6,28.44,83.19
2016/9/16 14:16:58,28 23 DE 3 0 0 80 9,28.19,82.74
2016/9/16 14:17:1,28 7B DF 3 0 0 80 4B,29.25,84.65
2016/9/16 14:17:4,28F 6E CF 43 16 3 29,28.37,83.07
2016/9/16 14:20:6,28 94 E9 3 0 0 80 5E,28.56,83.41
2016/9/16 14:20:9,28 2C9 3 0 0 80 84,30.62,87.12
2016/9/16 14:20:12,28 CA DE 3 0 0 80 B6,29.06,84.31
2016/9/16 14:20:15,28 23 DE 3 0 0 80 9,28.56,83.41
2016/9/16 14:20:18,28 7B DF 3 0 0 80 4B,30.75,87.35
2016/9/16 14:20:22,28F 6E CF 43 16 3 29,29.19,84.54
2016/9/16 14:23:24,28 94 E9 3 0 0 80 5E,28.19,82.74
2016/9/16 14:23:27,28 2C9 3 0 0 80 84,30.62,87.12
2016/9/16 14:23:30,28 CA DE 3 0 0 80 B6,29.00,84.20
2016/9/16 14:23:33,28 23 DE 3 0 0 80 9,28.75,83.75
2016/9/16 14:23:36,28 7B DF 3 0 0 80 4B,30.62,87.12
2016/9/16 14:23:39,28F 6E CF 43 16 3 29,30.19,86.34
2016/9/16 14:26:41,28 94 E9 3 0 0 80 5E,29.19,84.54
2016/9/16 14:26:45,28 2C9 3 0 0 80 84,30.31,86.56
2016/9/16 14:26:48,28 CA DE 3 0 0 80 B6,29.25,84.65
2016/9/16 14:26:51,28 23 DE 3 0 0 80 9,29.50,85.10
2016/9/16 14:26:54,28 7B DF 3 0 0 80 4B,29.75,85.55
2016/9/16 14:26:57,28F 6E CF 43 16 3 29,30.94,87.69
2016/9/16 14:29:59,28 94 E9 3 0 0 80 5E,29.25,84.65
2016/9/16 14:30:2,28 2C9 3 0 0 80 84,29.00,84.20
2016/9/16 14:30:5,28 CA DE 3 0 0 80 B6,28.81,83.86
2016/9/16 14:30:9,28 23 DE 3 0 0 80 9,28.87,83.97
2016/9/16 14:30:12,28 7B DF 3 0 0 80 4B,29.75,85.55
2016/9/16 14:30:15,28F 6E CF 43 16 3 29,30.81,87.46
2016/9/16 14:33:17,28 94 E9 3 0 0 80 5E,29.75,85.55
2016/9/16 14:33:20,28 2C9 3 0 0 80 84,29.00,84.20
2016/9/16 14:33:23,28 CA DE 3 0 0 80 B6,29.31,84.76
2016/9/16 14:33:26,28 23 DE 3 0 0 80 9,28.69,83.64
2016/9/16 14:33:29,28 7B DF 3 0 0 80 4B,29.62,85.32
2016/9/16 14:33:33,28F 6E CF 43 16 3 29,30.50,86.90
2016/9/16 14:36:35,28 94 E9 3 0 0 80 5E,29.31,84.76
2016/9/16 14:36:38,28 2C9 3 0 0 80 84,28.75,83.75
2016/9/16 14:36:41,28 CA DE 3 0 0 80 B6,29.19,84.54
2016/9/16 14:36:44,28 23 DE 3 0 0 80 9,28.56,83.41
2016/9/16 14:36:47,28 7B DF 3 0 0 80 4B,30.00,86.00
2016/9/16 14:36:50,28F 6E CF 43 16 3 29,30.12,86.22
2016/9/16 14:39:52,28 94 E9 3 0 0 80 5E,30.00,86.00
2016/9/16 14:39:56,28 2C9 3 0 0 80 84,28.62,83.52
2016/9/16 14:39:59,28 CA DE 3 0 0 80 B6,29.19,84.54
2016/9/16 14:40:2,28 23 DE 3 0 0 80 9,28.31,82.96
2016/9/16 14:40:5,28 7B DF 3 0 0 80 4B,30.00,86.00
2016/9/16 14:40:8,28F 6E CF 43 16 3 29,29.81,85.66
2016/9/16 14:43:10,28 94 E9 3 0 0 80 5E,30.44,86.79
2016/9/16 14:43:13,28 2C9 3 0 0 80 84,29.19,84.54
2016/9/16 14:43:16,28 CA DE 3 0 0 80 B6,29.44,84.99
2016/9/16 14:43:20,28 23 DE 3 0 0 80 9,29.19,84.54
2016/9/16 14:43:23,28 7B DF 3 0 0 80 4B,30.31,86.56
2016/9/16 14:43:26,28F 6E CF 43 16 3 29,29.75,85.55
2016/9/16 14:46:28,28 94 E9 3 0 0 80 5E,30.31,86.56
2016/9/16 14:46:31,28 2C9 3 0 0 80 84,29.81,85.66
2016/9/16 14:46:34,28 CA DE 3 0 0 80 B6,29.62,85.32
2016/9/16 14:46:37,28 23 DE 3 0 0 80 9,29.00,84.20
2016/9/16 14:46:40,28 7B DF 3 0 0 80 4B,29.56,85.21
2016/9/16 14:46:44,28F 6E CF 43 16 3 29,30.12,86.22
2016/9/16 14:49:46,28 94 E9 3 0 0 80 5E,30.62,87.12
2016/9/16 14:49:49,28 2C9 3 0 0 80 84,29.44,84.99
2016/9/16 14:49:52,28 CA DE 3 0 0 80 B6,29.75,85.55
2016/9/16 14:49:55,28 23 DE 3 0 0 80 9,29.37,84.87
2016/9/16 14:49:58,28 7B DF 3 0 0 80 4B,29.50,85.10
2016/9/16 14:50:1,28F 6E CF 43 16 3 29,30.00,86.00
2016/9/16 14:53:3,28 94 E9 3 0 0 80 5E,29.25,84.65
2016/9/16 14:53:7,28 2C9 3 0 0 80 84,28.75,83.75
2016/9/16 14:53:10,28 CA DE 3 0 0 80 B6,28.87,83.97
2016/9/16 14:53:13,28 23 DE 3 0 0 80 9,29.19,84.54
2016/9/16 14:53:16,28 7B DF 3 0 0 80 4B,28.69,83.64
2016/9/16 14:53:19,28F 6E CF 43 16 3 29,29.37,84.87
2016/9/16 14:56:21,28 94 E9 3 0 0 80 5E,28.94,84.09
2016/9/16 14:56:24,28 2C9 3 0 0 80 84,29.06,84.31
2016/9/16 14:56:27,28 CA DE 3 0 0 80 B6,28.81,83.86
2016/9/16 14:56:31,28 23 DE 3 0 0 80 9,29.62,85.32
2016/9/16 14:56:34,28 7B DF 3 0 0 80 4B,28.87,83.97
2016/9/16 14:56:37,28F 6E CF 43 16 3 29,29.44,84.99
2016/9/16 14:59:39,28 94 E9 3 0 0 80 5E,29.12,84.43
2016/9/16 14:59:42,28 2C9 3 0 0 80 84,28.25,82.85
2016/9/16 14:59:45,28 CA DE 3 0 0 80 B6,28.12,82.62
2016/9/16 14:59:48,28 23 DE 3 0 0 80 9,28.44,83.19
2016/9/16 14:59:51,28 7B DF 3 0 0 80 4B,28.69,83.64
2016/9/16 14:59:55,28F 6E CF 43 16 3 29,29.44,84.99
2016/9/16 15:2:57,28 94 E9 3 0 0 80 5E,29.25,84.65
2016/9/16 15:3:0,28 2C9 3 0 0 80 84,28.00,82.40
2016/9/16 15:3:3,28 CA DE 3 0 0 80 B6,28.00,82.40
2016/9/16 15:3:6,28 23 DE 3 0 0 80 9,28.31,82.96
2016/9/16 15:3:9,28 7B DF 3 0 0 80 4B,28.69,83.64
2016/9/16 15:3:12,28F 6E CF 43 16 3 29,29.19,84.54
2016/9/16 15:6:14,28 94 E9 3 0 0 80 5E,29.00,84.20
2016/9/16 15:6:18,28 2C9 3 0 0 80 84,27.62,81.72
2016/9/16 15:6:21,28 CA DE 3 0 0 80 B6,27.81,82.06
2016/9/16 15:6:24,28 23 DE 3 0 0 80 9,28.00,82.40
2016/9/16 15:6:27,28 7B DF 3 0 0 80 4B,28.69,83.64
2016/9/16 15:6:30,28F 6E CF 43 16 3 29,28.87,83.97
2016/9/16 15:9:32,28 94 E9 3 0 0 80 5E,28.75,83.75
2016/9/16 15:9:35,28 2C9 3 0 0 80 84,27.69,81.84
2016/9/16 15:9:38,28 CA DE 3 0 0 80 B6,28.06,82.51
2016/9/16 15:9:42,28 23 DE 3 0 0 80 9,27.56,81.61
2016/9/16 15:9:45,28 7B DF 3 0 0 80 4B,28.56,83.41
2016/9/16 15:9:48,28F 6E CF 43 16 3 29,29.19,84.54
2016/9/16 15:12:50,28 94 E9 3 0 0 80 5E,28.19,82.74
2016/9/16 15:12:53,28 2C9 3 0 0 80 84,27.62,81.72
2016/9/16 15:12:56,28 CA DE 3 0 0 80 B6,28.00,82.40
2016/9/16 15:12:59,28 23 DE 3 0 0 80 9,27.62,81.72
2016/9/16 15:13:2,28 7B DF 3 0 0 80 4B,28.00,82.40
2016/9/16 15:13:6,28F 6E CF 43 16 3 29,29.12,84.43
2016/9/16 15:16:8,28 94 E9 3 0 0 80 5E,28.00,82.40
2016/9/16 15:16:11,28 2C9 3 0 0 80 84,27.94,82.29
2016/9/16 15:16:14,28 CA DE 3 0 0 80 B6,28.12,82.62
2016/9/16 15:16:17,28 23 DE 3 0 0 80 9,27.81,82.06
2016/9/16 15:16:20,28 7B DF 3 0 0 80 4B,28.06,82.51
2016/9/16 15:16:23,28F 6E CF 43 16 3 29,29.25,84.65
2016/9/16 15:19:25,28 94 E9 3 0 0 80 5E,27.87,82.18
2016/9/16 15:19:29,28 2C9 3 0 0 80 84,27.75,81.95
2016/9/16 15:19:32,28 CA DE 3 0 0 80 B6,27.56,81.61
2016/9/16 15:19:35,28 23 DE 3 0 0 80 9,27.50,81.50
2016/9/16 15:19:38,28 7B DF 3 0 0 80 4B,27.69,81.84
2016/9/16 15:19:41,28F 6E CF 43 16 3 29,28.31,82.96
2016/9/16 15:22:43,28 94 E9 3 0 0 80 5E,27.81,82.06
2016/9/16 15:22:46,28 2C9 3 0 0 80 84,27.94,82.29
2016/9/16 15:22:49,28 CA DE 3 0 0 80 B6,27.69,81.84
2016/9/16 15:22:53,28 23 DE 3 0 0 80 9,27.75,81.95
2016/9/16 15:22:56,28 7B DF 3 0 0 80 4B,27.87,82.18
2016/9/16 15:22:59,28F 6E CF 43 16 3 29,28.00,82.40
2016/9/16 15:26:1,28 94 E9 3 0 0 80 5E,27.31,81.16
2016/9/16 15:26:4,28 2C9 3 0 0 80 84,27.56,81.61
2016/9/16 15:26:7,28 CA DE 3 0 0 80 B6,27.50,81.50
2016/9/16 15:26:10,28 23 DE 3 0 0 80 9,27.25,81.05
2016/9/16 15:26:14,28 7B DF 3 0 0 80 4B,27.62,81.72
2016/9/16 15:26:17,28F 6E CF 43 16 3 29,27.56,81.61
2016/9/16 15:29:19,28 94 E9 3 0 0 80 5E,27.81,82.06
2016/9/16 15:29:22,28 2C9 3 0 0 80 84,27.87,82.18
2016/9/16 15:29:25,28 CA DE 3 0 0 80 B6,27.81,82.06
2016/9/16 15:29:28,28 23 DE 3 0 0 80 9,27.44,81.39
2016/9/16 15:29:31,28 7B DF 3 0 0 80 4B,27.56,81.61
2016/9/16 15:29:34,28F 6E CF 43 16 3 29,27.94,82.29
2016/9/16 15:32:37,28 94 E9 3 0 0 80 5E,27.25,81.05
2016/9/16 15:32:40,28 2C9 3 0 0 80 84,27.12,80.82
2016/9/16 15:32:43,28 CA DE 3 0 0 80 B6,27.37,81.27
2016/9/16 15:32:46,28 23 DE 3 0 0 80 9,27.19,80.94
2016/9/16 15:32:49,28 7B DF 3 0 0 80 4B,27.50,81.50
2016/9/16 15:32:52,28F 6E CF 43 16 3 29,27.62,81.72
2016/9/16 15:35:54,28 94 E9 3 0 0 80 5E,27.19,80.94
2016/9/16 15:35:57,28 2C9 3 0 0 80 84,27.19,80.94
2016/9/16 15:36:1,28 CA DE 3 0 0 80 B6,27.37,81.27
2016/9/16 15:36:4,28 23 DE 3 0 0 80 9,27.25,81.05
2016/9/16 15:36:7,28 7B DF 3 0 0 80 4B,27.50,81.50
2016/9/16 15:36:10,28F 6E CF 43 16 3 29,27.69,81.84
2016/9/16 15:39:12,28 94 E9 3 0 0 80 5E,27.19,80.94
2016/9/16 15:39:15,28 2C9 3 0 0 80 84,27.25,81.05
2016/9/16 15:39:18,28 CA DE 3 0 0 80 B6,27.56,81.61
2016/9/16 15:39:21,28 23 DE 3 0 0 80 9,27.31,81.16
2016/9/16 15:39:25,28 7B DF 3 0 0 80 4B,27.87,82.18
2016/9/16 15:39:28,28F 6E CF 43 16 3 29,27.69,81.84
2016/9/16 15:42:30,28 94 E9 3 0 0 80 5E,26.62,79.93
2016/9/16 15:42:33,28 2C9 3 0 0 80 84,26.81,80.26
2016/9/16 15:42:36,28 CA DE 3 0 0 80 B6,27.12,80.82
2016/9/16 15:42:39,28 23 DE 3 0 0 80 9,26.81,80.26
2016/9/16 15:42:42,28 7B DF 3 0 0 80 4B,27.06,80.71
2016/9/16 15:42:45,28F 6E CF 43 16 3 29,27.19,80.94
2016/9/16 15:45:48,28 94 E9 3 0 0 80 5E,26.12,79.02
2016/9/16 15:45:51,28 2C9 3 0 0 80 84,26.19,79.14
2016/9/16 15:45:54,28 CA DE 3 0 0 80 B6,26.44,79.59
2016/9/16 15:45:57,28 23 DE 3 0 0 80 9,26.19,79.14
2016/9/16 15:46:0,28 7B DF 3 0 0 80 4B,26.31,79.36
2016/9/16 15:46:3,28F 6E CF 43 16 3 29,26.62,79.93
2016/9/16 15:49:5,28 94 E9 3 0 0 80 5E,26.56,79.81
2016/9/16 15:49:8,28 2C9 3 0 0 80 84,26.81,80.26
2016/9/16 15:49:12,28 CA DE 3 0 0 80 B6,26.69,80.04
2016/9/16 15:49:15,28 23 DE 3 0 0 80 9,27.06,80.71
2016/9/16 15:49:18,28 7B DF 3 0 0 80 4B,26.69,80.04
2016/9/16 15:49:21,28F 6E CF 43 16 3 29,26.87,80.37
2016/9/16 15:52:23,28 94 E9 3 0 0 80 5E,27.25,81.05
2016/9/16 15:52:26,28 2C9 3 0 0 80 84,27.31,81.16
2016/9/16 15:52:29,28 CA DE 3 0 0 80 B6,27.19,80.94
2016/9/16 15:52:32,28 23 DE 3 0 0 80 9,27.37,81.27
2016/9/16 15:52:36,28 7B DF 3 0 0 80 4B,28.00,82.40
2016/9/16 15:52:39,28F 6E CF 43 16 3 29,27.31,81.16
2016/9/16 15:55:41,28 94 E9 3 0 0 80 5E,27.06,80.71
2016/9/16 15:55:44,28 2C9 3 0 0 80 84,27.19,80.94
2016/9/16 15:55:47,28 CA DE 3 0 0 80 B6,26.94,80.49
2016/9/16 15:55:50,28 23 DE 3 0 0 80 9,26.94,80.49
2016/9/16 15:55:53,28 7B DF 3 0 0 80 4B,28.19,82.74
2016/9/16 15:55:56,28F 6E CF 43 16 3 29,27.44,81.39
2016/9/16 15:58:59,28 94 E9 3 0 0 80 5E,27.50,81.50
2016/9/16 15:59:2,28 2C9 3 0 0 80 84,26.87,80.37
2016/9/16 15:59:5,28 CA DE 3 0 0 80 B6,26.56,79.81
2016/9/16 15:59:8,28 23 DE 3 0 0 80 9,27.12,80.82
2016/9/16 15:59:11,28 7B DF 3 0 0 80 4B,27.69,81.84
2016/9/16 15:59:14,28F 6E CF 43 16 3 29,27.50,81.50
2016/9/16 16:2:16,28 94 E9 3 0 0 80 5E,28.62,83.52
2016/9/16 16:2:19,28 2C9 3 0 0 80 84,27.31,81.16
2016/9/16 16:2:23,28 CA DE 3 0 0 80 B6,26.94,80.49
2016/9/16 16:2:26,28 23 DE 3 0 0 80 9,28.19,82.74
2016/9/16 16:2:29,28 7B DF 3 0 0 80 4B,27.62,81.72
2016/9/16 16:2:32,28F 6E CF 43 16 3 29,27.56,81.61
2016/9/16 16:5:34,28 94 E9 3 0 0 80 5E,28.44,83.19
2016/9/16 16:5:37,28 2C9 3 0 0 80 84,27.12,80.82
2016/9/16 16:5:40,28 CA DE 3 0 0 80 B6,26.75,80.15
2016/9/16 16:5:43,28 23 DE 3 0 0 80 9,27.56,81.61
2016/9/16 16:5:47,28 7B DF 3 0 0 80 4B,27.25,81.05
2016/9/16 16:5:50,28F 6E CF 43 16 3 29,27.44,81.39
2016/9/16 16:8:52,28 94 E9 3 0 0 80 5E,27.87,82.18
2016/9/16 16:8:55,28 2C9 3 0 0 80 84,27.37,81.27
2016/9/16 16:8:58,28 CA DE 3 0 0 80 B6,26.87,80.37
2016/9/16 16:9:1,28 23 DE 3 0 0 80 9,27.19,80.94
2016/9/16 16:9:4,28 7B DF 3 0 0 80 4B,27.19,80.94
2016/9/16 16:9:7,28F 6E CF 43 16 3 29,27.19,80.94
2016/9/16 16:12:10,28 94 E9 3 0 0 80 5E,27.00,80.60
2016/9/16 16:12:13,28 2C9 3 0 0 80 84,26.75,80.15
2016/9/16 16:12:16,28 CA DE 3 0 0 80 B6,26.81,80.26
2016/9/16 16:12:19,28 23 DE 3 0 0 80 9,26.56,79.81
2016/9/16 16:12:22,28 7B DF 3 0 0 80 4B,26.75,80.15
2016/9/16 16:12:25,28F 6E CF 43 16 3 29,26.87,80.37
2016/9/16 16:15:27,28 94 E9 3 0 0 80 5E,26.81,80.26
2016/9/16 16:15:30,28 2C9 3 0 0 80 84,26.69,80.04
2016/9/16 16:15:34,28 CA DE 3 0 0 80 B6,26.56,79.81
2016/9/16 16:15:37,28 23 DE 3 0 0 80 9,26.69,80.04
2016/9/16 16:15:40,28 7B DF 3 0 0 80 4B,26.75,80.15
2016/9/16 16:15:43,28F 6E CF 43 16 3 29,26.75,80.15
2016/9/16 16:18:45,28 94 E9 3 0 0 80 5E,26.69,80.04
2016/9/16 16:18:48,28 2C9 3 0 0 80 84,26.56,79.81
2016/9/16 16:18:51,28 CA DE 3 0 0 80 B6,26.56,79.81
2016/9/16 16:18:54,28 23 DE 3 0 0 80 9,26.81,80.26
2016/9/16 16:18:58,28 7B DF 3 0 0 80 4B,26.75,80.15
2016/9/16 16:19:1,28F 6E CF 43 16 3 29,26.69,80.04
2016/9/16 16:22:3,28 94 E9 3 0 0 80 5E,26.56,79.81
2016/9/16 16:22:6,28 2C9 3 0 0 80 84,26.44,79.59
2016/9/16 16:22:9,28 CA DE 3 0 0 80 B6,26.50,79.70
2016/9/16 16:22:12,28 23 DE 3 0 0 80 9,26.56,79.81
2016/9/16 16:22:15,28 7B DF 3 0 0 80 4B,26.75,80.15
2016/9/16 16:22:18,28F 6E CF 43 16 3 29,26.69,80.04
2016/9/16 16:25:21,28 94 E9 3 0 0 80 5E,26.56,79.81
2016/9/16 16:25:24,28 2C9 3 0 0 80 84,26.50,79.70
2016/9/16 16:25:27,28 CA DE 3 0 0 80 B6,26.44,79.59
2016/9/16 16:25:30,28 23 DE 3 0 0 80 9,26.50,79.70
2016/9/16 16:25:33,28 7B DF 3 0 0 80 4B,26.75,80.15
2016/9/16 16:25:36,28F 6E CF 43 16 3 29,26.69,80.04
2016/9/16 16:28:38,28 94 E9 3 0 0 80 5E,26.31,79.36
2016/9/16 16:28:42,28 2C9 3 0 0 80 84,26.25,79.25
2016/9/16 16:28:45,28 CA DE 3 0 0 80 B6,26.37,79.47
2016/9/16 16:28:48,28 23 DE 3 0 0 80 9,26.25,79.25
2016/9/16 16:28:51,28 7B DF 3 0 0 80 4B,26.44,79.59
2016/9/16 16:28:54,28F 6E CF 43 16 3 29,26.62,79.93
2016/9/16 16:31:56,28 94 E9 3 0 0 80 5E,26.12,79.02
2016/9/16 16:31:59,28 2C9 3 0 0 80 84,26.19,79.14
2016/9/16 16:32:2,28 CA DE 3 0 0 80 B6,26.25,79.25
2016/9/16 16:32:6,28 23 DE 3 0 0 80 9,26.06,78.91
2016/9/16 16:32:9,28 7B DF 3 0 0 80 4B,26.44,79.59
2016/9/16 16:32:12,28F 6E CF 43 16 3 29,26.56,79.81
2016/9/16 16:35:14,28 94 E9 3 0 0 80 5E,25.69,78.24
2016/9/16 16:35:17,28 2C9 3 0 0 80 84,26.12,79.02
2016/9/16 16:35:20,28 CA DE 3 0 0 80 B6,26.06,78.91
2016/9/16 16:35:23,28 23 DE 3 0 0 80 9,25.81,78.46
2016/9/16 16:35:26,28 7B DF 3 0 0 80 4B,26.06,78.91
2016/9/16 16:35:30,28F 6E CF 43 16 3 29,26.12,79.02
2016/9/16 16:38:32,28 94 E9 3 0 0 80 5E,25.87,78.57
2016/9/16 16:38:35,28 2C9 3 0 0 80 84,26.19,79.14
2016/9/16 16:38:38,28 CA DE 3 0 0 80 B6,26.00,78.80
2016/9/16 16:38:41,28 23 DE 3 0 0 80 9,26.00,78.80
2016/9/16 16:38:44,28 7B DF 3 0 0 80 4B,26.00,78.80
2016/9/16 16:38:47,28F 6E CF 43 16 3 29,26.00,78.80
2016/9/16 16:41:49,28 94 E9 3 0 0 80 5E,25.87,78.57
2016/9/16 16:41:53,28 2C9 3 0 0 80 84,26.12,79.02
2016/9/16 16:41:56,28 CA DE 3 0 0 80 B6,25.94,78.69
2016/9/16 16:41:59,28 23 DE 3 0 0 80 9,26.12,79.02
2016/9/16 16:42:2,28 7B DF 3 0 0 80 4B,26.00,78.80
2016/9/16 16:42:5,28F 6E CF 43 16 3 29,25.94,78.69
2016/9/16 16:45:7,28 94 E9 3 0 0 80 5E,25.94,78.69
2016/9/16 16:45:10,28 2C9 3 0 0 80 84,26.25,79.25
2016/9/16 16:45:13,28 CA DE 3 0 0 80 B6,26.06,78.91
2016/9/16 16:45:17,28 23 DE 3 0 0 80 9,26.12,79.02
2016/9/16 16:45:20,28 7B DF 3 0 0 80 4B,26.06,78.91
2016/9/16 16:45:23,28F 6E CF 43 16 3 29,25.94,78.69
2016/9/16 16:48:25,28 94 E9 3 0 0 80 5E,25.69,78.24
2016/9/16 16:48:28,28 2C9 3 0 0 80 84,25.81,78.46
2016/9/16 16:48:31,28 CA DE 3 0 0 80 B6,25.75,78.35
2016/9/16 16:48:34,28 23 DE 3 0 0 80 9,25.75,78.35
2016/9/16 16:48:37,28 7B DF 3 0 0 80 4B,25.81,78.46
2016/9/16 16:48:41,28F 6E CF 43 16 3 29,25.75,78.35
2016/9/16 16:51:43,28 94 E9 3 0 0 80 5E,25.50,77.90
2016/9/16 16:51:46,28 2C9 3 0 0 80 84,25.56,78.01
2016/9/16 16:51:49,28 CA DE 3 0 0 80 B6,25.50,77.90
2016/9/16 16:51:52,28 23 DE 3 0 0 80 9,25.50,77.90
2016/9/16 16:51:55,28 7B DF 3 0 0 80 4B,25.56,78.01
2016/9/16 16:51:58,28F 6E CF 43 16 3 29,25.56,78.01
2016/9/16 16:55:0,28 94 E9 3 0 0 80 5E,25.62,78.12
2016/9/16 16:55:4,28 2C9 3 0 0 80 84,25.62,78.12
2016/9/16 16:55:7,28 CA DE 3 0 0 80 B6,25.56,78.01
2016/9/16 16:55:10,28 23 DE 3 0 0 80 9,25.62,78.12
2016/9/16 16:55:13,28 7B DF 3 0 0 80 4B,25.62,78.12
2016/9/16 16:55:16,28F 6E CF 43 16 3 29,25.56,78.01
2016/9/16 16:58:18,28 94 E9 3 0 0 80 5E,25.69,78.24
2016/9/16 16:58:21,28 2C9 3 0 0 80 84,25.75,78.35
2016/9/16 16:58:24,28 CA DE 3 0 0 80 B6,25.69,78.24
2016/9/16 16:58:28,28 23 DE 3 0 0 80 9,25.75,78.35
2016/9/16 16:58:31,28 7B DF 3 0 0 80 4B,25.75,78.35
2016/9/16 16:58:34,28F 6E CF 43 16 3 29,25.69,78.24
2016/9/16 17:1:36,28 94 E9 3 0 0 80 5E,25.62,78.12
2016/9/16 17:1:39,28 2C9 3 0 0 80 84,25.81,78.46
2016/9/16 17:1:42,28 CA DE 3 0 0 80 B6,25.75,78.35
2016/9/16 17:1:45,28 23 DE 3 0 0 80 9,25.69,78.24
2016/9/16 17:1:48,28 7B DF 3 0 0 80 4B,25.75,78.35
2016/9/16 17:1:52,28F 6E CF 43 16 3 29,25.69,78.24
2016/9/16 17:4:54,28 94 E9 3 0 0 80 5E,26.00,78.80
2016/9/16 17:4:57,28 2C9 3 0 0 80 84,25.94,78.69
2016/9/16 17:5:0,28 CA DE 3 0 0 80 B6,25.94,78.69
2016/9/16 17:5:3,28 23 DE 3 0 0 80 9,25.94,78.69
2016/9/16 17:5:6,28 7B DF 3 0 0 80 4B,25.87,78.57
2016/9/16 17:5:9,28F 6E CF 43 16 3 29,26.12,79.02
2016/9/16 17:8:11,28 94 E9 3 0 0 80 5E,25.94,78.69
2016/9/16 17:8:15,28 2C9 3 0 0 80 84,25.81,78.46
2016/9/16 17:8:18,28 CA DE 3 0 0 80 B6,26.12,79.02
2016/9/16 17:8:21,28 23 DE 3 0 0 80 9,25.81,78.46
2016/9/16 17:8:24,28 7B DF 3 0 0 80 4B,26.25,79.25
2016/9/16 17:8:27,28F 6E CF 43 16 3 29,26.56,79.81
2016/9/16 17:11:29,28 94 E9 3 0 0 80 5E,26.37,79.47
2016/9/16 17:11:32,28 2C9 3 0 0 80 84,26.06,78.91
2016/9/16 17:11:35,28 CA DE 3 0 0 80 B6,26.44,79.59
2016/9/16 17:11:39,28 23 DE 3 0 0 80 9,26.06,78.91
2016/9/16 17:11:42,28 7B DF 3 0 0 80 4B,26.69,80.04
2016/9/16 17:11:45,28F 6E CF 43 16 3 29,27.06,80.71
2016/9/16 17:14:47,28 94 E9 3 0 0 80 5E,25.87,78.57
2016/9/16 17:14:50,28 2C9 3 0 0 80 84,26.06,78.91
2016/9/16 17:14:53,28 CA DE 3 0 0 80 B6,26.19,79.14
2016/9/16 17:14:56,28 23 DE 3 0 0 80 9,25.81,78.46
2016/9/16 17:14:59,28 7B DF 3 0 0 80 4B,27.00,80.60
2016/9/16 17:15:3,28F 6E CF 43 16 3 29,26.50,79.70
2016/9/16 17:18:5,28 94 E9 3 0 0 80 5E,25.81,78.46
2016/9/16 17:18:8,28 2C9 3 0 0 80 84,26.19,79.14
2016/9/16 17:18:11,28 CA DE 3 0 0 80 B6,25.87,78.57
2016/9/16 17:18:14,28 23 DE 3 0 0 80 9,25.81,78.46
2016/9/16 17:18:17,28 7B DF 3 0 0 80 4B,26.50,79.70
2016/9/16 17:18:20,28F 6E CF 43 16 3 29,26.19,79.14
2016/9/16 17:21:22,28 94 E9 3 0 0 80 5E,25.87,78.57
2016/9/16 17:21:26,28 2C9 3 0 0 80 84,26.44,79.59
2016/9/16 17:21:29,28 CA DE 3 0 0 80 B6,26.25,79.25
2016/9/16 17:21:32,28 23 DE 3 0 0 80 9,26.19,79.14
2016/9/16 17:21:35,28 7B DF 3 0 0 80 4B,26.37,79.47
2016/9/16 17:21:38,28F 6E CF 43 16 3 29,26.19,79.14
2016/9/16 17:24:40,28 94 E9 3 0 0 80 5E,25.69,78.24
2016/9/16 17:24:43,28 2C9 3 0 0 80 84,26.12,79.02
2016/9/16 17:24:46,28 CA DE 3 0 0 80 B6,26.69,80.04
2016/9/16 17:24:50,28 23 DE 3 0 0 80 9,25.87,78.57
2016/9/16 17:24:53,28 7B DF 3 0 0 80 4B,26.12,79.02
2016/9/16 17:24:56,28F 6E CF 43 16 3 29,26.19,79.14
2016/9/16 17:27:58,28 94 E9 3 0 0 80 5E,25.62,78.12
2016/9/16 17:28:1,28 2C9 3 0 0 80 84,25.94,78.69
2016/9/16 17:28:4,28 CA DE 3 0 0 80 B6,26.37,79.47
2016/9/16 17:28:7,28 23 DE 3 0 0 80 9,25.81,78.46
2016/9/16 17:28:10,28 7B DF 3 0 0 80 4B,26.12,79.02
2016/9/16 17:28:14,28F 6E CF 43 16 3 29,26.00,78.80
2016/9/16 17:31:16,28 94 E9 3 0 0 80 5E,25.31,77.56
2016/9/16 17:31:19,28 2C9 3 0 0 80 84,25.50,77.90
